DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1
6/21/2019,,,,,,JACKIE ROBINSON PKWY            ,,,3,0,0,0,0,0,3,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11377,40.742943,-73.91685,"(40.742943, -73.91685)",48 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/21/2019,,,40.862404,-73.89799,"(40.862404, -73.89799)",EAST FORDHAM ROAD               ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.67973,-73.853264,"(40.67973, -73.853264)",LIBERTY AVENUE                  ,84 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.75619,-73.746414,"(40.75619, -73.746414)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.6446,-74.02161,"(40.6446, -74.02161)",58 STREET                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11432,40.70829,-73.803696,"(40.70829, -73.803696)",87 ROAD                         ,155 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.682774,-73.84324,"(40.682774, -73.84324)",97 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.727833,-73.752914,"(40.727833, -73.752914)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11220,40.64647,-74.01258,"(40.64647, -74.01258)",4 AVENUE                        ,50 STREET,,4,0,0,0,0,0,4,0,Unspecified,Bus
6/21/2019,QUEENS,11355,40.754208,-73.812225,"(40.754208, -73.812225)",149 STREET                      ,46 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/21/2019,,,40.841843,-73.94539,"(40.841843, -73.94539)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,THROGS NECK EXPY                ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.659264,-74.002396,"(40.659264, -74.002396)",GOWANUS EXPY (BQE)              ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Pick-up Truck
6/21/2019,QUEENS,11432,40.717804,-73.784904,"(40.717804, -73.784904)",MIDLAND PARKWAY                 ,HENLEY ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
6/21/2019,,,40.724495,-73.72469,"(40.724495, -73.72469)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Pick-up Truck
6/21/2019,,,40.81207,-73.93603,"(40.81207, -73.93603)",EAST 135 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11436,40.667976,-73.79814,"(40.667976, -73.79814)",140 STREET                      ,135 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,MANHATTAN,10033,40.84544,-73.93869,"(40.84544, -73.93869)",WEST 174 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/21/2019,QUEENS,11434,40.683388,-73.79259,"(40.683388, -73.79259)",115 DRIVE                       ,SUTPHIN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.663124,-73.96244,"(40.663124, -73.96244)",FLATBUSH AVENUE                 ,,,2,0,2,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10029,40.793816,-73.94012,"(40.793816, -73.94012)",2 AVENUE                        ,EAST 111 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BRONX,10465,40.829556,-73.825165,"(40.829556, -73.825165)",,,3573      EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
5/10/2019,,,,,,MAJOR DEEGAN EXPRESSWAY RAMP    ,,,1,0,0,0,0,0,1,0,Unspecified,Sedan
6/21/2019,BROOKLYN,11212,40.672073,-73.91135,"(40.672073, -73.91135)",EAST NEW YORK AVENUE            ,ROCKAWAY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,BRONX,10468,40.86177,-73.89868,"(40.86177, -73.89868)",EAST 188 STREET                 ,CRESTON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10016,40.748363,-73.98041,"(40.748363, -73.98041)",PARK AVENUE                     ,EAST 36 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/21/2019,STATEN ISLAND,10301,40.639202,-74.09479,"(40.639202, -74.09479)",,,215       PROSPECT AVENUE               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/21/2019,,,40.775433,-73.90022,"(40.775433, -73.90022)",20 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing Too Closely,PK
6/21/2019,,,40.674026,-73.73033,"(40.674026, -73.73033)",MERRICK BOULEVARD               ,243 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.80569,-73.968124,"(40.80569, -73.968124)",RIVERSIDE DRIVE                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.833843,-73.94851,"(40.833843, -73.94851)",WEST 155 STREET                 ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10010,40.744186,-73.991875,"(40.744186, -73.991875)",WEST 25 STREET                  ,AVENUE OF THE AMERICAS,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/21/2019,STATEN ISLAND,10304,40.618553,-74.08001,"(40.618553, -74.08001)",VANDERBILT AVENUE               ,PARK HILL LANE,,5,0,0,0,0,0,5,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.871117,-73.87683,"(40.871117, -73.87683)",WEBSTER AVENUE                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.709156,-73.84107,"(40.709156, -73.84107)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,MANHATTAN,10002,40.717926,-73.98568,"(40.717926, -73.98568)",DELANCEY STREET                 ,CLINTON STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,BROOKLYN,11238,40.68088,-73.9633,"(40.68088, -73.9633)",ATLANTIC AVENUE                 ,SAINT JAMES PLACE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,QUEENS,11428,40.7181,-73.750725,"(40.7181, -73.750725)",211 STREET                      ,93 AVENUE,,1,0,0,0,0,0,1,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10020,40.75928,-73.97895,"(40.75928, -73.97895)",,,41        WEST 50 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Box Truck
6/21/2019,BROOKLYN,11235,40.587543,-73.958206,"(40.587543, -73.958206)",AVENUE Z                        ,EAST 12 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10029,40.795055,-73.93317,"(40.795055, -73.93317)",EAST 116 STREET                 ,PLEASANT AVENUE,,1,0,1,0,0,0,0,0,Unspecified,Taxi
6/21/2019,MANHATTAN,10028,40.77529,-73.953636,"(40.77529, -73.953636)",2 AVENUE                        ,EAST 82 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Pick-up Truck
6/21/2019,,,40.584385,-73.93108,"(40.584385, -73.93108)",KNAPP STREET                    ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11219,40.644524,-73.99302,"(40.644524, -73.99302)",,,3904      10 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,STATEN ISLAND,10306,40.562954,-74.1112,"(40.562954, -74.1112)",,,255       MILL ROAD                     ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.704712,-73.727425,"(40.704712, -73.727425)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11215,40.677223,-73.98671,"(40.677223, -73.98671)",,,480       CARROLL STREET                ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,BROOKLYN,11234,40.615433,-73.91388,"(40.615433, -73.91388)",MILL AVENUE                     ,AVENUE U,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,QUEENS,11423,40.71133,-73.77516,"(40.71133, -73.77516)",,,90-42     185 STREET                    ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
6/21/2019,QUEENS,11418,40.69433,-73.82697,"(40.69433, -73.82697)",ATLANTIC AVENUE                 ,120 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10009,40.730446,-73.98035,"(40.730446, -73.98035)",EAST 14 STREET                  ,AVENUE A,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10035,40.797676,-73.93729,"(40.797676, -73.93729)",EAST 117 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Box Truck
6/21/2019,QUEENS,11367,40.71991,-73.809044,"(40.71991, -73.809044)",UNION TURNPIKE                  ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,STATEN ISLAND,10301,40.63616,-74.08745,"(40.63616, -74.08745)",,,44        PINE STREET                   ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.87043,-73.915115,"(40.87043, -73.915115)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.55554,-74.17562,"(40.55554, -74.17562)",KOREAN WAR VETS PARKWAY         ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/21/2019,MANHATTAN,10025,40.80111,-73.965225,"(40.80111, -73.965225)",WEST 107 STREET                 ,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10019,40.766685,-73.9946,"(40.766685, -73.9946)",,,607       WEST 51 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
6/21/2019,,,40.800552,-73.958206,"(40.800552, -73.958206)",CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11236,40.652714,-73.90328,"(40.652714, -73.90328)",,,10227     AVENUE D                      ,2,0,0,0,0,0,2,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10019,40.76422,-73.98099,"(40.76422, -73.98099)",WEST 55 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/21/2019,MANHATTAN,10019,40.759842,-73.984184,"(40.759842, -73.984184)",7 AVENUE                        ,WEST 48 STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Taxi
6/21/2019,BROOKLYN,11236,40.650494,-73.89799,"(40.650494, -73.89799)",EAST 105 STREET                 ,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,,,,GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.69909,-73.81465,"(40.69909, -73.81465)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11377,40.74594,-73.90006,"(40.74594, -73.90006)",64 STREET                       ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.694035,-73.72679,"(40.694035, -73.72679)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,MANHATTAN,10023,40.773872,-73.98223,"(40.773872, -73.98223)",WEST 66 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11228,40.62785,-74.0123,"(40.62785, -74.0123)",,,926       70 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11354,40.76832,-73.8231,"(40.76832, -73.8231)",33 AVENUE                       ,145 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/21/2019,BROOKLYN,11217,40.680584,-73.9809,"(40.680584, -73.9809)",4 AVENUE                        ,BALTIC STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Box Truck
6/20/2019,,,40.88736,-73.89426,"(40.88736, -73.89426)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,MANHATTAN,10016,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10032,40.83806,-73.94665,"(40.83806, -73.94665)",WEST 161 STREET                 ,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/21/2019,,,40.753788,-73.744286,"(40.753788, -73.744286)",CROSS ISLAND PARKWAY            ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.820515,-73.930695,"(40.820515, -73.930695)",EXTERIOR STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Taxi
6/21/2019,BROOKLYN,11210,40.623455,-73.95491,"(40.623455, -73.95491)",AVENUE K                        ,EAST 21 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11417,40.67472,-73.85839,"(40.67472, -73.85839)",SUTTER AVENUE                   ,78 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10019,40.76455,-73.99188,"(40.76455, -73.99188)",,,730       10 AVENUE                     ,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11423,40.70805,-73.7784,"(40.70805, -73.7784)",93 AVENUE                       ,182 PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.713455,-73.76066,"(40.713455, -73.76066)",93 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.78214,-73.824844,"(40.78214, -73.824844)",WHITESTONE EXPRESSWAY           ,,,2,0,0,0,0,0,2,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,NEW ENGLAND THRUWAY             ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11219,40.634396,-73.988045,"(40.634396, -73.988045)",,,1425      47 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Bus
6/21/2019,BROOKLYN,11234,40.60998,-73.9227,"(40.60998, -73.9227)",,,2472      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.58489,-73.92885,"(40.58489, -73.92885)",BELT PARKWAY                    ,,,3,0,0,0,0,0,3,0,Following Too Closely,Sedan
6/21/2019,BROOKLYN,11205,40.696156,-73.95645,"(40.696156, -73.95645)",,,805       BEDFORD AVENUE                ,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11375,40.711823,-73.83612,"(40.711823, -73.83612)",UNION TURNPIKE                  ,MARKWOOD ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.67767,-73.80334,"(40.67767, -73.80334)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Sedan
6/21/2019,MANHATTAN,10012,40.72543,-73.99678,"(40.72543, -73.99678)",BROADWAY                        ,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/20/2019,BROOKLYN,11213,40.663902,-73.93993,"(40.663902, -73.93993)",EMPIRE BOULEVARD                ,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11218,40.65334,-73.9795,"(40.65334, -73.9795)",SEELEY STREET                   ,20 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/20/2019,MANHATTAN,10065,40.76311,-73.962524,"(40.76311, -73.962524)",2 AVENUE                        ,EAST 63 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/20/2019,QUEENS,11420,40.672222,-73.80746,"(40.672222, -73.80746)",SUTTER AVENUE                   ,131 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/20/2019,,,40.765125,-73.952126,"(40.765125, -73.952126)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11212,40.661907,-73.927574,"(40.661907, -73.927574)",RUTLAND ROAD                    ,EAST 92 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11220,40.63817,-74.03389,"(40.63817, -74.03389)",NARROWS AVENUE                  ,BAY RIDGE AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11201,40.687363,-73.99004,"(40.687363, -73.99004)",SMITH STREET                    ,DEAN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Taxi
6/20/2019,QUEENS,11411,40.69935,-73.73796,"(40.69935, -73.73796)",,,115-34    220 STREET                    ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan
6/20/2019,BRONX,10454,40.80484,-73.912796,"(40.80484, -73.912796)",EAST 138 STREET                 ,JACKSON AVENUE,,5,0,0,0,0,0,5,0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle
6/20/2019,MANHATTAN,10021,40.76856,-73.95777,"(40.76856, -73.95777)",,,315       EAST 72 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Bike
6/20/2019,,,40.687103,-73.89251,"(40.687103, -73.89251)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
6/20/2019,MANHATTAN,10022,40.75947,-73.96976,"(40.75947, -73.96976)",,,136       EAST 55 STREET                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/20/2019,,,40.85947,-73.915726,"(40.85947, -73.915726)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
6/20/2019,,,,,,WILLIAMSBRIDGE ROAD             ,PELHAM PARKWAY NORTH,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/20/2019,MANHATTAN,10003,,,,,,10        NATHAN D PERLMAN PL           ,0,0,0,0,0,0,0,0,Unspecified,Tanker
6/20/2019,QUEENS,11428,40.71948,-73.74557,"(40.71948, -73.74557)",93 AVENUE                       ,214 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/20/2019,MANHATTAN,10034,40.868656,-73.91311,"(40.868656, -73.91311)",,,396       WEST 215 STREET               ,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
6/20/2019,QUEENS,11385,40.71043,-73.86647,"(40.71043, -73.86647)",,,83-00     COOPER AVENUE                 ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Station Wagon/Sport Utility Vehicle
6/20/2019,,,40.672688,-73.81151,"(40.672688, -73.81151)",127 STREET                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/20/2019,,,40.674644,-73.79572,"(40.674644, -73.79572)",143 STREET                      ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/20/2019,QUEENS,11375,40.72703,-73.85392,"(40.72703, -73.85392)",QUEENS BOULEVARD                ,67 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/20/2019,QUEENS,11433,40.704582,-73.78486,"(40.704582, -73.78486)",LIBERTY AVENUE                  ,173 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Pick-up Truck
6/20/2019,,,40.75455,-73.96252,"(40.75455, -73.96252)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
6/20/2019,,,40.745686,-73.97213,"(40.745686, -73.97213)",QUEENS MIDTOWN TUNNEL EXIT      ,EAST 37 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/20/2019,,,40.82773,-73.94952,"(40.82773, -73.94952)",WEST 147 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
6/20/2019,BROOKLYN,11206,40.700657,-73.94242,"(40.700657, -73.94242)",,,760       FLUSHING AVENUE               ,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11238,40.67687,-73.97223,"(40.67687, -73.97223)",,,357       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11226,40.654022,-73.95192,"(40.654022, -73.95192)",,,222       LENOX ROAD                    ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/20/2019,MANHATTAN,10027,40.80812,-73.96011,"(40.80812, -73.96011)",AMSTERDAM AVENUE                ,WEST 118 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/20/2019,,,40.812862,-73.93458,"(40.812862, -73.93458)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle
6/20/2019,MANHATTAN,10038,40.71024,-74.00418,"(40.71024, -74.00418)",,,83        GOLD STREET                   ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11235,40.590397,-73.9519,"(40.590397, -73.9519)",AVENUE Y                        ,EAST 18 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Pick-up Truck
6/20/2019,BROOKLYN,11204,40.62031,-73.98134,"(40.62031, -73.98134)",,,2003      58 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/20/2019,BRONX,10470,40.898697,-73.85409,"(40.898697, -73.85409)",,,4402      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Bus
6/20/2019,BROOKLYN,11226,40.64824,-73.95821,"(40.64824, -73.95821)",,,955       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/20/2019,,,40.88845,-73.841965,"(40.88845, -73.841965)",EAST 233 STREET                 ,,,1,0,0,0,0,0,1,0,Driver Inexperience,Sedan
6/20/2019,,,,,,FOCH BOULEVARD                  ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/20/2019,BROOKLYN,11224,40.575554,-73.9799,"(40.575554, -73.9799)",,,1205      SURF AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/20/2019,MANHATTAN,10016,40.749603,-73.97951,"(40.749603, -73.97951)",EAST 38 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/20/2019,,,40.84482,-73.837,"(40.84482, -73.837)",HUTCHINSON RIVER PARKWAY        ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Tractor Truck Diesel
